"pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"21643438","","3105485","10.1021/cg101370v","./publications/PMC3105485.xml","Crystal Growth & Design","American Chemical Society","Maruwa Foods and Biosciences Inc.; Confocal Science Inc.; Osaka Bioscience Institute; Kyoto Sangyo University; Japan Aerospace Exploration Agency","","2011","2011",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported in part by the Program for Promotion of Fundamental Studies in Health Sciences of the National Institute of Biomedical Innovation (NIBIO) and by the High-Quality Protein Crystal Growth Experiment on JEM promoted by JAXA. We are grateful to the Federal Space Agency and RSC Energia for the use of the Russian Service Module and the Russian spacecrafts Progress and Soyuz for space transportation, to the European Space Agency (ESA) and the University of Granada for space crystallization technology, and to the Japan Synchrotron Radiation Research Institute (JASRI) for access to and user support at the synchrotron facilities of BL41XU at SPring-8, Harima, Japan.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21673804","","3105993","10.1371/journal.pone.0020459","./publications/PMC3105993.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors declare that they have no competing interests. Advanced Engineering
Services Co. Ltd. has a contract with the Japan Aerospace Exploration Agency.
They provided support and integrated this spaceflight experiment, and have no
commercial purpose in this study. Advanced Engineering Services Co. Ltd. employs
Ms Hashizume, and they approve her authorship on this manuscript. This does not
alter the authors' adherence to all the PLoS ONE policies on sharing data
and materials.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work was supported by a Grant-in-Aid for Scientific Research from the
Ministry of Education, Culture, Sports, Science, and Technology of Japan, the
Japan Society for the Promotion of Science, and “Ground-Based Research
Announcement for Space Utilization” promoted by the Japan Space Forum. TE
was supported by the Medical Research Council UK (G0801271). NJS was supported
by the National Institutes of Health (NIH NIAMS ARO54342). The funders had no
role in study design, data collection and analysis, decision to publish, or
preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21694921","","3108762","","./publications/PMC3108762.xml","International Journal of Nephrology and Renovascular Disease","Dove Medical Press","","","2009","",TRUE,"Disclosure: The author reports no conflicts of interest in this work. No grants or other support was received. The paper was presented in part at the European Magnesium Meeting. Paris–Cordeliers, May 15–17, 2008. The author greatly appreciates the assistance of retired NASA archivist, Lee Saegesser, who has provided a wealth of information for several years and for the conscientious work of all four librarians at the Medical University Of Ohio in Toledo who spent a portion of three days searching through NASA publications – in vain – as to whether Irwin’s extraordinary stress test data had ever been published.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Disclosure: The author reports no conflicts of interest in this work. No grants or other support was received. The paper was presented in part at the European Magnesium Meeting. Paris–Cordeliers, May 15–17, 2008. The author greatly appreciates the assistance of retired NASA archivist, Lee Saegesser, who has provided a wealth of information for several years and for the conscientious work of all four librarians at the Medical University Of Ohio in Toledo who spent a portion of three days searching through NASA publications – in vain – as to whether Irwin’s extraordinary stress test data had ever been published.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","article-commentary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21694938","","3108772","10.2147/IJNRD.S13032","./publications/PMC3108772.xml","International Journal of Nephrology and Renovascular Disease","Dove Medical Press","","","2010","",TRUE,"Disclosure: The author reports no conflict of interest in this work.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","article-commentary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21765954","","3135614","10.1371/journal.pone.0022214","./publications/PMC3135614.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The work was supported by National Basic Research Program of China (973 Program, 2010CB945001; 2011CB944202; 2011CB944203) to Shouquan Zhang. The funders had no role in study design, date collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21541997","","3179302","10.1002/jbmr.289","./publications/PMC3179302.xml","Journal of Bone and Mineral Research","Wiley Subscription Services, Inc., A Wiley Company","Division of Space Life Sciences, Universities Space Research Association; Jean Mayer USDA Human Nutrition Center on Aging at Tufts University; Enterprise Advisory Services, Inc.; Human Adaptation and Countermeasures Division, NASA Lyndon B. Johnson Space Center","","2010","2011",TRUE,"Disclosures All the authors state that they have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The studies described here were funded by the NASA Human Research Program and specifically the International Space Station Medical Project, the Flight Analogs Project, and the Nonexercise Physiological Countermeasures Project. Support for these efforts at the Jean Mayer USDA Human Nutrition Center on Aging at Tufts University came from the US Department of Agriculture, Agricultural Research Service, under Cooperative Agreement No. 58-1950-7-707, and the National Institutes of Health (DK069341). Any opinions, findings, conclusions, or recommendations expressed in this publication are those of the authors and do not necessarily reflect the view of the US Department of Agriculture.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"21445032","","3197292","10.3791/2467","./publications/PMC3197292.xml","Journal of Visualized Experiments : JoVE","MyJove Corporation","","","2011","",TRUE,"Disclosures No conflicts of interest declared.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors would like to thank Andrew J Dunn, an outstanding undergraduate research student in our laboratory, for his technical assistance and caring for the animals. The National Institute of Health grant HD058834 and the University of Missouri Life Sciences Fellowship funded this work.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22073176","","3206813","10.1371/journal.pone.0026613","./publications/PMC3206813.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work is supported by Natural Science Foundation of China (20976014) and Natural Science Foundation of Beijing (2112035). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22096490","","3212516","10.1371/journal.pone.0026603","./publications/PMC3212516.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work is supported by National Basic Research Program of China Grant (2011CB710905), Strategic Priority Research Program of the Chinese Academy of Sciences Grant (XDA01010202), National Natural Science Foundation of China Grants (30971671), and Chinese Academy of Sciences Knowledge Innovation Program Grant (KSCX2-YW-R-228) and (KJCX2-YW-L08). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22216215","","3244445","10.1371/journal.pone.0029214","./publications/PMC3244445.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2011","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The study is supported by grants from Knowledge Innovation Program of Chinese Academy of Sciences (KSCX2-YW-R63). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22273506","","3275513","10.1186/1478-811X-10-1","./publications/PMC3275513.xml","Cell Communication and Signaling : CCS","BioMed Central","","","2012","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We gratefully acknowledge the financial support by DLR (grant no. 50WB0613 and no. 50WB0912) and ESA (ESTEC Contract nr 20562/07/NL/VJ ESA-CORA-GBF-2005-005). Experiments on board the parabolic flights were performed by Oliver Ullrich, Cora S. Thiel, Gabriela Rieder, Daniel Hofmänner, Josephine Biskup, Karen Rosenberger, Jana Beyreuther, Patrick Dargel, Katja Götz, Katrin Paulsen, Marc Studer, Guanjun Han and Sang Chen. We also gratefully acknowledge the support of (in alphabetical order) Andrea Arenz, Ines Barz, Jana Beyreuther, Susanne Bonifatius, Miriam Christen, Giovanni Colaccico, Patrick Dargel, Sven Engelmann, Virginie Frahs, Patricia Gintschel, Katja Götz, Alexander Goihl, Jana Hädicke, Guanjun Han, Sandra Harder, Daniel Hofmänner, Tina Knape, Sonja Krammer, Robin Krause, Pamela Kühn, Hartwin Lier, André Melnik, Maren Mewitz, Daniela Misch, Lisa Mutschler, Marieanne Ott, Timo Paulsen, Josephine Pinkernelle, Gabriela Rieder, Karen Rosenberger, Dirk Rudolph, Frank Rühli, Kurt Schellhorn, Kathrin Schoppmann, Matthias Schulze, Norman Schwarz, Daniel Sohn, Johanna Stahn, Marc Studer and Marlen Thiere during the 9th, 10th and 13th DLR and 45th ESA Parabolic Flight Campaign. In particular, we would like to thank the Swiss Air Force for the outstanding support of our study by providing daily air transports of in-flight-cell-samples from Zurich to Bordeaux and back during the 13th DLR Parabolic Flight Campaign. Its reliable and rapid transport system guaranteed the recovery of flown samples in an outstanding quality for analysis. We also gratefully thank the Deutsche Lufthansa and especially Mrs. Diana Wörner (Lufthansa MEDA, KSF-GT, Karlsruhe, Germany), for their outstanding support and generous help in the case of logistic off-nominals during the 9th DLR and 45th ESA Parabolic Flight Campaign. Finally, we gratefully acknowledge Ms. Sara Duke for editing the manuscript.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22347458","","3276573","10.1371/journal.pone.0031293","./publications/PMC3276573.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2012","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work was supported by grants from the Italian Space Agency (ASI, XMAB-from Molecules to Man, 1/014/06/0) to L.C., from the Associazione Italiana per la Ricerca sul Cancro-AIRC (2008/6014) to G.L. and from the University of Padova (CPDA061783) to M.M. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22363199","","3277416","","./publications/PMC3277416.xml","McGill Journal of Medicine : MJM","McGill University","","","2011","2011",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dave R. Williams obtained a Bachelor of Science, Major in Biology in 1976, a Master of Science
from the Physiology Department, and a Doctorate of Medicine and a Master of Surgery
from the Faculty of Medicine, McGill University. He further completed a residency in family
practice in the Faculty of Medicine, University of Ottawa in 1985, and he obtained a fellowship
in emergency medicine from the Royal College of Physicians and Surgeons of Canada,
following completion of a residency in emergency medicine at the University of Toronto in
1988. In June 1992 the Canadian Space Agency selected Williams as one of four successful
candidates from a field of 5330 applicants to begin astronaut training and flew aboard STS-90
and STS-118. He retired from active astronaut status in 2008.","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22412864","","3296700","10.1371/journal.pone.0032361","./publications/PMC3296700.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2012","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The study was funded by the Italian Space Agency. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22438896","","3305296","10.1371/journal.pone.0033179","./publications/PMC3305296.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2012","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The MDS hardware development and the MDS experiment preparation and execution were supported by grants and contracts from the Italian Space Agency (ASI). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"22296880","","3305489","10.1186/1471-2164-13-52","./publications/PMC3305489.xml","BMC Genomics","BioMed Central","","","2012","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Professor Roberto Marco died on June 27th, 2008 from cancer. He made a major contribution to planning and carrying out this project, and this paper is dedicated to his memory. This work was supported by grants from the Spanish Space Program in the ""Plan Nacional de Investigacion Cientifica y Desarrollo Tecnologico"" ESP2006-13600-C02-01 and -02, AYA2009-07792-E awarded to RM, FJM and RH. RPM access was possible due to the Dutch Space Research Organization NWO-ALW-SRON grant MG-057 to JJWAvL. Research using the superconducting magnet was supported by grants from the UK Engineering and Physical Sciences Research Council (EPSRC), Nos. GR/S83005/01 and EP/G037647/1. RJAH acknowledges EPSRC for support of a Research Fellowship (EP/I004599/1). RH acknowledges CSIC for support of a Research Fellowship (JAE-Doc 2008 program).","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22470446","","3314659","10.1371/journal.pone.0033232","./publications/PMC3314659.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2012","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This work was supported by funds from the Italian Space Agency (OSMA WP1B12 and WP1B21, DCC; WP 1B23-3, AM; WP1B51-5, SS), German Aerospace Center, Deutschen Zentrums für Luft- und Raumfahrt, Bonn-Oberkassel (grant #50WB0821, DB), Grant-in-Aid for Scientific Research (S-19100009, YO; B-20300218, KG) from Japan Society for the Promotion of Science, from Association Francaise contre les Myopathies (grant #14999, RB), from Italian Consiglio Nazionale delle Ricerche (RB), and from 7FP-Myoage (AM). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"22566481","","3380577","","./publications/PMC3380577.xml","Oncotarget","Impact Journals LLC","","","2012","",TRUE,"All the authors declare no competing financial interests.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported by Grant 2008YHB235_001 from the Progetto di Rilevante Interesse Nazionale Ministero Italiano Università e Ricerca 2008, Human Health Foundation (http://www.hhfonlus.org) and Sbarro Health Research Organization (http://www.shro.org).","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
